onset	duration	condition	target	response	acc	rt	stimuli
5.0	0.5	3	1	1	1	710	22
16.100000000000001	0.5	3	1	1	1	633	17
22.0	0.5	2	1	1	1	684	9
31.0	0.5	6	2	2	1	1276	22
38.0	0.5	3	1	1	1	869	25
43.0	0.5	1	1	1	1	692	1
49.100000000000001	0.5	3	1	1	1	697	26
56.100000000000001	0.5	5	2	2	1	1108	9
62.100000000000001	0.5	2	1	1	1	772	10
67.0	0.5	3	1	-1	0	0	24
73.0	0.5	6	2	2	1	949	17
79.0	0.5	6	2	2	1	876	25
86.099999999999994	0.5	1	1	1	1	1065	2
93.099999999999994	0.5	4	2	2	1	931	1
101.09999999999999	0.5	3	1	1	1	931	21
109.0	0.5	6	2	2	1	1061	26
120.0	0.5	3	1	1	1	806	32
132.09999999999999	0.5	3	1	1	1	763	27
141.09999999999999	0.5	3	1	1	1	717	23
151.0	0.5	5	2	2	1	875	10
162.09999999999999	0.5	4	2	2	1	1099	2
172.09999999999999	0.5	1	1	1	1	716	4
180.09999999999999	0.5	6	2	-1	0	0	24
185.09999999999999	0.5	1	1	-1	0	0	7
195.0	0.5	6	2	-1	0	0	21
204.09999999999999	0.5	2	1	1	1	755	13
216.09999999999999	0.5	3	1	1	1	740	28
228.09999999999999	0.5	6	2	2	1	930	23
238.09999999999999	0.5	6	2	2	1	843	32
243.09999999999999	0.5	1	1	1	1	785	5
248.09999999999999	0.5	6	2	2	1	851	27
260.10000000000002	0.5	4	2	2	1	902	4
267.10000000000002	0.5	2	1	1	1	855	16
278.0	0.5	4	2	1	0	1185	7
284.10000000000002	0.5	1	1	-1	0	0	8
296.10000000000002	0.5	5	2	2	1	1078	13
303.0	0.5	3	1	1	1	908	30
311.10000000000002	0.5	3	1	1	1	791	31
318.10000000000002	0.5	2	1	1	1	835	14
325.0	0.5	6	2	2	1	920	28
335.10000000000002	0.5	4	2	-1	0	0	5
344.10000000000002	0.5	6	2	2	1	879	30
352.10000000000002	0.5	3	1	1	1	872	18
361.0	0.5	4	2	2	1	888	8
373.10000000000002	0.5	2	1	1	1	766	15
381.0	0.5	5	2	-1	0	0	16
389.10000000000002	0.5	5	2	2	1	905	14
394.10000000000002	0.5	6	2	2	1	825	31
403.10000000000002	0.5	1	1	1	1	914	6
412.0	0.5	3	1	2	0	1075	29
423.10000000000002	0.5	3	1	1	1	1160	20
428.10000000000002	0.5	5	2	2	1	1001	15
438.10000000000002	0.5	3	1	1	1	842	19
448.0	0.5	6	2	2	1	995	20
459.0	0.5	2	1	1	1	867	12
469.0	0.5	6	2	2	1	853	29
477.10000000000002	0.5	2	1	1	1	1274	11
483.0	0.5	6	2	2	1	897	19
495.0	0.5	4	2	2	1	1173	6
500.0	0.5	5	2	2	1	1085	12
512.10000000000002	0.5	1	1	1	1	1026	3
523.10000000000002	0.5	5	2	2	1	1029	11
532.10000000000002	0.5	6	2	2	1	1005	18
538.10000000000002	0.5	4	2	2	1	929	3
