onset	duration	condition	target	response	acc	rt	stimuli
5.0	0.5	3	1	1	1	603	22
16.100000000000001	0.5	3	1	1	1	727	17
22.0	0.5	2	1	1	1	593	9
31.0	0.5	6	2	2	1	737	22
38.100000000000001	0.5	3	1	1	1	942	25
43.100000000000001	0.5	1	1	1	1	806	1
49.100000000000001	0.5	3	1	1	1	719	26
56.100000000000001	0.5	5	2	2	1	720	9
62.100000000000001	0.5	2	1	1	1	752	10
67.0	0.5	3	1	1	1	737	24
73.099999999999994	0.5	6	2	2	1	854	17
79.0	0.5	6	2	-1	0	0	25
86.099999999999994	0.5	1	1	1	1	1022	2
93.0	0.5	4	2	2	1	830	1
101.09999999999999	0.5	3	1	1	1	978	21
109.0	0.5	6	2	2	1	1159	26
120.0	0.5	3	1	1	1	844	32
132.09999999999999	0.5	3	1	1	1	792	27
141.09999999999999	0.5	3	1	1	1	665	23
151.0	0.5	5	2	2	1	938	10
162.09999999999999	0.5	4	2	2	1	1000	2
172.09999999999999	0.5	1	1	2	0	1241	4
180.09999999999999	0.5	6	2	2	1	1242	24
185.0	0.5	1	1	1	1	1192	7
195.0	0.5	6	2	2	1	940	21
204.09999999999999	0.5	2	1	1	1	1112	13
216.09999999999999	0.5	3	1	1	1	1201	28
228.09999999999999	0.5	6	2	2	1	932	23
238.09999999999999	0.5	6	2	2	1	1024	32
243.09999999999999	0.5	1	1	1	1	1008	5
248.09999999999999	0.5	6	2	-1	0	0	27
260.10000000000002	0.5	4	2	2	1	995	4
267.10000000000002	0.5	2	1	1	1	860	16
278.10000000000002	0.5	4	2	2	1	1104	7
284.10000000000002	0.5	1	1	1	1	1034	8
296.10000000000002	0.5	5	2	2	1	898	13
303.0	0.5	3	1	-1	0	0	30
311.10000000000002	0.5	3	1	1	1	888	31
318.10000000000002	0.5	2	1	1	1	1025	14
325.10000000000002	0.5	6	2	2	1	938	28
335.10000000000002	0.5	4	2	2	1	1059	5
344.10000000000002	0.5	6	2	2	1	965	30
352.10000000000002	0.5	3	1	1	1	886	18
361.10000000000002	0.5	4	2	2	1	890	8
373.10000000000002	0.5	2	1	1	1	1068	15
381.10000000000002	0.5	5	2	2	1	901	16
389.10000000000002	0.5	5	2	-1	0	0	14
394.10000000000002	0.5	6	2	-1	0	0	31
403.10000000000002	0.5	1	1	1	1	1035	6
412.10000000000002	0.5	3	1	1	1	836	29
423.10000000000002	0.5	3	1	1	1	997	20
428.10000000000002	0.5	5	2	2	1	887	15
438.10000000000002	0.5	3	1	1	1	1243	19
448.10000000000002	0.5	6	2	2	1	819	20
459.10000000000002	0.5	2	1	1	1	1011	12
469.10000000000002	0.5	6	2	2	1	887	29
477.10000000000002	0.5	2	1	1	1	1071	11
483.0	0.5	6	2	2	1	750	19
495.10000000000002	0.5	4	2	2	1	885	6
500.10000000000002	0.5	5	2	2	1	815	12
512.10000000000002	0.5	1	1	-1	0	0	3
523.10000000000002	0.5	5	2	2	1	882	11
532.10000000000002	0.5	6	2	2	1	781	18
538.10000000000002	0.5	4	2	2	1	845	3
